,county,date,new_cases,new_deaths
701,Santa Barbara,2020-09-04,63,0
702,Santa Barbara,2020-09-05,64,0
703,Santa Barbara,2020-09-06,30,0
704,Santa Barbara,2020-09-07,45,0
705,Santa Barbara,2020-09-08,9,0
706,Santa Barbara,2020-09-09,40,2
707,Santa Barbara,2020-09-10,24,4
708,Santa Barbara,2020-09-11,40,2
709,Santa Barbara,2020-09-12,50,0
710,Santa Barbara,2020-09-13,48,0
711,Santa Barbara,2020-09-14,2,1
712,Santa Barbara,2020-09-15,32,1
713,Santa Barbara,2020-09-16,40,2
714,Santa Barbara,2020-09-17,15,0
715,Santa Barbara,2020-09-18,45,1
716,Santa Barbara,2020-09-19,38,0
717,Santa Barbara,2020-09-20,18,0
718,Santa Barbara,2020-09-21,31,0
719,Santa Barbara,2020-09-22,16,1
720,Santa Barbara,2020-09-23,25,2
721,Santa Barbara,2020-09-24,36,0
722,Santa Barbara,2020-09-25,38,0
723,Santa Barbara,2020-09-26,35,0
724,Santa Barbara,2020-09-27,29,0
725,Santa Barbara,2020-09-28,31,0
726,Santa Barbara,2020-09-29,28,0
727,Santa Barbara,2020-09-30,37,1
728,Santa Barbara,2020-10-01,29,1
729,Santa Barbara,2020-10-02,19,0
730,Santa Barbara,2020-10-03,22,0
731,Santa Barbara,2020-10-04,20,0
732,Santa Barbara,2020-10-05,33,0
733,Santa Barbara,2020-10-06,22,0
734,Santa Barbara,2020-10-07,19,0
735,Santa Barbara,2020-10-08,24,0
736,Santa Barbara,2020-10-09,22,1
737,Santa Barbara,2020-10-10,21,0
738,Santa Barbara,2020-10-11,23,0
739,Santa Barbara,2020-10-12,22,0
740,Santa Barbara,2020-10-13,27,0
741,Santa Barbara,2020-10-14,20,1
742,Santa Barbara,2020-10-15,17,1
743,Santa Barbara,2020-10-16,23,1
744,Santa Barbara,2020-10-17,39,0
745,Santa Barbara,2020-10-18,20,0
746,Santa Barbara,2020-10-19,24,0
747,Santa Barbara,2020-10-20,32,0
748,Santa Barbara,2020-10-21,17,0
749,Santa Barbara,2020-10-22,29,1
750,Santa Barbara,2020-10-23,41,0
751,Santa Barbara,2020-10-24,30,0
752,Santa Barbara,2020-10-25,33,0
753,Santa Barbara,2020-10-26,13,2
754,Santa Barbara,2020-10-27,47,4
755,Santa Barbara,2020-10-28,-2,0
756,Santa Barbara,2020-10-29,30,0
757,Santa Barbara,2020-10-30,35,2
758,Santa Barbara,2020-10-31,20,0
759,Santa Barbara,2020-11-01,12,0
760,Santa Barbara,2020-11-02,16,1
761,Santa Barbara,2020-11-03,23,0
762,Santa Barbara,2020-11-04,18,1
763,Santa Barbara,2020-11-05,54,0
764,Santa Barbara,2020-11-06,38,1
765,Santa Barbara,2020-11-07,37,0
766,Santa Barbara,2020-11-08,25,0
767,Santa Barbara,2020-11-09,34,0
768,Santa Barbara,2020-11-10,38,0
769,Santa Barbara,2020-11-11,26,0
770,Santa Barbara,2020-11-12,47,0
771,Santa Barbara,2020-11-13,80,0
772,Santa Barbara,2020-11-14,77,0
773,Santa Barbara,2020-11-15,34,0
774,Santa Barbara,2020-11-16,49,2
775,Santa Barbara,2020-11-17,32,0
776,Santa Barbara,2020-11-18,87,0
777,Santa Barbara,2020-11-19,57,0
778,Santa Barbara,2020-11-20,84,0
779,Santa Barbara,2020-11-21,97,0
780,Santa Barbara,2020-11-22,24,0
781,Santa Barbara,2020-11-23,-2,0
782,Santa Barbara,2020-11-24,210,2
783,Santa Barbara,2020-11-25,29,0
784,Santa Barbara,2020-11-26,94,0
785,Santa Barbara,2020-11-27,63,0
786,Santa Barbara,2020-11-28,141,0
787,Santa Barbara,2020-11-29,39,0
788,Santa Barbara,2020-11-30,52,1
789,Santa Barbara,2020-12-01,39,1
790,Santa Barbara,2020-12-02,94,1
791,Santa Barbara,2020-12-03,124,0
792,Santa Barbara,2020-12-04,118,0
793,Santa Barbara,2020-12-05,160,0
794,Santa Barbara,2020-12-06,145,0
795,Tuolumne,2020-03-18,0,0
796,Tuolumne,2020-03-22,0,0
797,Tuolumne,2020-03-23,0,0
798,Tuolumne,2020-03-24,0,0
799,Tuolumne,2020-03-25,0,0
800,Tuolumne,2020-03-26,0,0
801,Tuolumne,2020-03-27,1,0
802,Tuolumne,2020-03-28,0,0
803,Tuolumne,2020-03-29,0,0
804,Tuolumne,2020-03-30,0,0
805,Tuolumne,2020-03-31,0,0
806,Tuolumne,2020-04-01,0,0
807,Tuolumne,2020-04-02,0,0
808,Tuolumne,2020-04-03,0,0
809,Tuolumne,2020-04-04,0,0
810,Tuolumne,2020-04-05,0,0
811,Tuolumne,2020-04-06,0,0
812,Tuolumne,2020-04-07,0,0
813,Tuolumne,2020-04-08,-1,0
814,Tuolumne,2020-04-09,0,0
815,Tuolumne,2020-04-10,0,0
816,Tuolumne,2020-04-11,0,0
817,Tuolumne,2020-04-12,0,0
818,Tuolumne,2020-04-13,0,0
819,Tuolumne,2020-04-14,0,0
820,Tuolumne,2020-04-15,1,0
821,Tuolumne,2020-04-16,0,0
822,Tuolumne,2020-04-17,1,0
823,Tuolumne,2020-04-18,0,0
824,Tuolumne,2020-04-19,0,0
825,Tuolumne,2020-04-20,0,0
826,Tuolumne,2020-04-21,0,0
827,Tuolumne,2020-04-22,0,0
828,Tuolumne,2020-04-23,0,0
829,Tuolumne,2020-04-24,0,0
830,Tuolumne,2020-04-25,0,0
831,Tuolumne,2020-04-26,1,0
832,Tuolumne,2020-04-27,0,0
833,Tuolumne,2020-04-28,1,0
834,Tuolumne,2020-04-29,0,0
835,Tuolumne,2020-04-30,-1,0
836,Tuolumne,2020-05-01,0,0
837,Tuolumne,2020-05-02,0,0
838,Tuolumne,2020-05-03,0,0
839,Tuolumne,2020-05-04,0,0
840,Tuolumne,2020-05-05,-1,0
841,Tuolumne,2020-05-06,0,0
842,Tuolumne,2020-05-07,0,0
843,Tuolumne,2020-05-08,0,0
844,Tuolumne,2020-05-09,0,0
845,Tuolumne,2020-05-10,0,0
846,Tuolumne,2020-05-11,0,0
847,Tuolumne,2020-05-12,0,0
848,Tuolumne,2020-05-13,0,0
849,Tuolumne,2020-05-14,0,0
850,Tuolumne,2020-05-15,0,0
851,Tuolumne,2020-05-16,0,0
852,Tuolumne,2020-05-17,0,0
853,Tuolumne,2020-05-18,0,0
854,Tuolumne,2020-05-19,0,0
855,Tuolumne,2020-05-20,0,0
856,Tuolumne,2020-05-21,0,0
857,Tuolumne,2020-05-22,0,0
858,Tuolumne,2020-05-23,0,0
859,Tuolumne,2020-05-24,0,0
860,Tuolumne,2020-05-25,0,0
861,Tuolumne,2020-05-26,0,0
862,Tuolumne,2020-05-27,2,0
863,Tuolumne,2020-05-28,0,0
864,Tuolumne,2020-05-29,0,0
865,Tuolumne,2020-05-30,0,0
866,Tuolumne,2020-05-31,0,0
867,Tuolumne,2020-06-01,0,0
868,Tuolumne,2020-06-02,0,0
869,Tuolumne,2020-06-03,0,0
870,Tuolumne,2020-06-04,0,0
871,Tuolumne,2020-06-05,0,0
872,Tuolumne,2020-06-06,0,0
873,Tuolumne,2020-06-07,0,0
874,Tuolumne,2020-06-08,4,0
875,Tuolumne,2020-06-09,0,0
876,Tuolumne,2020-06-10,-1,0
877,Tuolumne,2020-06-11,0,0
878,Tuolumne,2020-06-12,0,0
879,Tuolumne,2020-06-13,0,0
880,Tuolumne,2020-06-14,0,0
881,Tuolumne,2020-06-15,0,0
882,Tuolumne,2020-06-16,0,0
883,Tuolumne,2020-06-17,0,0
884,Tuolumne,2020-06-18,1,0
885,Tuolumne,2020-06-19,0,0
886,Tuolumne,2020-06-20,0,0
887,Tuolumne,2020-06-21,0,0
888,Tuolumne,2020-06-22,0,0
889,Tuolumne,2020-06-23,1,0
890,Tuolumne,2020-06-24,0,0
891,Tuolumne,2020-06-25,1,0
892,Tuolumne,2020-06-26,0,0
893,Tuolumne,2020-06-27,3,0
894,Tuolumne,2020-06-28,1,0
895,Tuolumne,2020-06-29,2,0
896,Tuolumne,2020-06-30,0,0
897,Tuolumne,2020-07-01,6,0
898,Tuolumne,2020-07-02,1,0
899,Tuolumne,2020-07-03,4,0
900,Tuolumne,2020-07-04,3,0
901,Tuolumne,2020-07-05,0,0
902,Tuolumne,2020-07-06,0,0
903,Tuolumne,2020-07-07,10,0
904,Tuolumne,2020-07-08,2,0
905,Tuolumne,2020-07-09,5,0
906,Tuolumne,2020-07-10,2,0
907,Tuolumne,2020-07-11,1,0
908,Tuolumne,2020-07-12,2,0
909,Tuolumne,2020-07-13,4,0
910,Tuolumne,2020-07-14,12,0
911,Tuolumne,2020-07-15,0,0
912,Tuolumne,2020-07-16,3,0
913,Tuolumne,2020-07-17,2,0
914,Tuolumne,2020-07-18,2,0
915,Tuolumne,2020-07-19,0,0
916,Tuolumne,2020-07-20,0,0
917,Tuolumne,2020-07-21,0,0
918,Tuolumne,2020-07-22,16,0
919,Tuolumne,2020-07-23,2,0
920,Tuolumne,2020-07-24,6,0
921,Tuolumne,2020-07-25,0,0
922,Tuolumne,2020-07-26,14,0
923,Tuolumne,2020-07-27,2,2
924,Tuolumne,2020-07-28,1,0
925,Tuolumne,2020-07-29,2,0
926,Tuolumne,2020-07-30,1,0
927,Tuolumne,2020-07-31,1,0
928,Tuolumne,2020-08-01,3,0
929,Tuolumne,2020-08-02,0,0
930,Tuolumne,2020-08-03,0,0
931,Tuolumne,2020-08-04,4,0
932,Tuolumne,2020-08-05,10,0
933,Tuolumne,2020-08-06,-1,0
934,Tuolumne,2020-08-07,0,0
935,Tuolumne,2020-08-08,7,0
936,Tuolumne,2020-08-09,0,0
937,Tuolumne,2020-08-10,0,0
938,Tuolumne,2020-08-11,3,0
939,Tuolumne,2020-08-12,4,0
940,Tuolumne,2020-08-13,2,0
941,Tuolumne,2020-08-14,3,0
942,Tuolumne,2020-08-15,0,0
943,Tuolumne,2020-08-16,1,0
944,Tuolumne,2020-08-17,1,0
945,Tuolumne,2020-08-18,2,0
946,Tuolumne,2020-08-19,0,0
947,Tuolumne,2020-08-20,0,0
948,Tuolumne,2020-08-21,2,0
949,Tuolumne,2020-08-22,1,0
950,Tuolumne,2020-08-23,2,0
951,Tuolumne,2020-08-24,6,0
952,Tuolumne,2020-08-25,2,0
953,Tuolumne,2020-08-26,0,0
954,Tuolumne,2020-08-27,2,0
955,Tuolumne,2020-08-28,2,0
956,Tuolumne,2020-08-29,2,0
957,Tuolumne,2020-08-30,0,0
958,Tuolumne,2020-08-31,0,0
959,Tuolumne,2020-09-01,5,0
960,Tuolumne,2020-09-02,7,0
961,Tuolumne,2020-09-03,3,0
962,Tuolumne,2020-09-04,0,0
963,Tuolumne,2020-09-05,1,0
964,Tuolumne,2020-09-06,0,0
965,Tuolumne,2020-09-07,2,0
966,Tuolumne,2020-09-08,1,0
967,Tuolumne,2020-09-09,7,1
968,Tuolumne,2020-09-10,1,0
969,Tuolumne,2020-09-11,3,0
970,Tuolumne,2020-09-12,0,0
971,Tuolumne,2020-09-13,0,0
972,Tuolumne,2020-09-14,0,0
973,Tuolumne,2020-09-15,1,0
974,Tuolumne,2020-09-16,1,0
975,Tuolumne,2020-09-17,4,1
976,Tuolumne,2020-09-18,2,0
977,Tuolumne,2020-09-19,1,0
978,Tuolumne,2020-09-20,4,0
979,Tuolumne,2020-09-21,0,0
980,Tuolumne,2020-09-22,3,0
981,Tuolumne,2020-09-23,-1,0
982,Tuolumne,2020-09-24,1,0
983,Tuolumne,2020-09-25,-1,0
984,Tuolumne,2020-09-26,0,0
985,Tuolumne,2020-09-27,1,0
986,Tuolumne,2020-09-28,1,0
987,Tuolumne,2020-09-29,-1,0
988,Tuolumne,2020-09-30,0,0
989,Tuolumne,2020-10-01,-1,0
990,Tuolumne,2020-10-02,2,0
991,Tuolumne,2020-10-03,-1,0
992,Tuolumne,2020-10-04,2,0
993,Tuolumne,2020-10-05,0,0
994,Tuolumne,2020-10-06,1,0
995,Tuolumne,2020-10-07,0,0
996,Tuolumne,2020-10-08,3,0
997,Tuolumne,2020-10-09,0,0
998,Tuolumne,2020-10-10,3,0
999,Tuolumne,2020-10-11,1,0
1000,Tuolumne,2020-10-12,0,0
1001,Tuolumne,2020-10-13,1,0
1002,Tuolumne,2020-10-14,1,0
1003,Tuolumne,2020-10-15,0,0
1004,Tuolumne,2020-10-16,1,0
1005,Tuolumne,2020-10-17,4,0
1006,Tuolumne,2020-10-18,4,0
1007,Tuolumne,2020-10-19,2,0
1008,Tuolumne,2020-10-20,3,0
1009,Tuolumne,2020-10-21,1,0
1010,Tuolumne,2020-10-22,1,0
1011,Tuolumne,2020-10-23,2,0
1012,Tuolumne,2020-10-24,15,0
1013,Tuolumne,2020-10-25,2,0
1014,Tuolumne,2020-10-26,0,0
1015,Tuolumne,2020-10-27,4,0
1016,Tuolumne,2020-10-28,2,1
1017,Tuolumne,2020-10-29,2,1
1018,Tuolumne,2020-10-30,7,0
1019,Tuolumne,2020-10-31,4,0
1020,Tuolumne,2020-11-01,5,0
1021,Tuolumne,2020-11-02,7,0
1022,Sierra,2020-03-29,0,0
1023,Tuolumne,2020-11-03,0,0
1024,Tuolumne,2020-11-04,8,1
1025,Tuolumne,2020-11-05,2,0
1026,Tuolumne,2020-11-06,4,1
1027,Tuolumne,2020-11-07,-1,0
1028,Tuolumne,2020-11-08,26,0
1029,Tuolumne,2020-11-09,5,0
1030,Tuolumne,2020-11-10,7,0
1031,Tuolumne,2020-11-11,1,0
1032,Tuolumne,2020-11-12,-1,0
1033,Tuolumne,2020-11-13,74,0
1034,Tuolumne,2020-11-14,21,0
1035,Tuolumne,2020-11-15,38,0
1036,Tuolumne,2020-11-16,57,0
1037,Tuolumne,2020-11-17,25,0
1038,Tuolumne,2020-11-18,22,0
1039,Tuolumne,2020-11-19,12,0
1040,Tuolumne,2020-11-20,60,0
1041,Tuolumne,2020-11-21,28,0
1042,Tuolumne,2020-11-22,-1,0
1043,Tuolumne,2020-11-23,85,0
1044,Tuolumne,2020-11-24,58,0
1045,Tuolumne,2020-11-25,10,0
1046,Tuolumne,2020-11-26,29,0
1047,Tuolumne,2020-11-27,10,0
1048,Tuolumne,2020-11-28,95,0
1049,Tuolumne,2020-11-29,12,0
1050,Tuolumne,2020-11-30,39,0
1051,Tuolumne,2020-12-01,25,1
1052,Tuolumne,2020-12-02,24,0
1053,Tuolumne,2020-12-03,29,2
1054,Tuolumne,2020-12-04,29,1
1055,Tuolumne,2020-12-05,46,0
1056,Tuolumne,2020-12-06,30,1
1057,Sierra,2020-03-18,0,0
1058,Sierra,2020-03-19,0,0
1059,Sierra,2020-03-20,0,0
1060,Sierra,2020-03-21,0,0
1061,Sierra,2020-03-22,0,0
1062,Sierra,2020-03-23,0,0
1063,Sierra,2020-03-24,0,0
1064,Sierra,2020-03-25,0,0
1065,Sierra,2020-03-26,0,0
1066,Sierra,2020-03-27,0,0
1067,Sierra,2020-03-28,0,0
1068,Sierra,2020-03-31,0,0
1069,Sierra,2020-04-01,0,0
1070,Sierra,2020-04-02,0,0
1071,Sierra,2020-04-03,0,0
1072,Sierra,2020-04-04,0,0
1073,Sierra,2020-04-05,0,0
1074,Sierra,2020-04-06,0,0
1075,Sierra,2020-04-07,0,0
1076,Sierra,2020-04-08,0,0
1077,Sierra,2020-04-09,0,0
1078,Sierra,2020-04-10,0,0
1079,Sierra,2020-04-11,0,0
1080,Sierra,2020-04-12,0,0
1081,Sierra,2020-04-13,0,0
1082,Sierra,2020-04-14,0,0
1083,Sierra,2020-04-15,0,0
1084,Sierra,2020-04-16,0,0
1085,Sierra,2020-04-17,0,0
1086,Sierra,2020-04-18,0,0
1087,Sierra,2020-04-19,0,0
1088,Sierra,2020-04-20,0,0
1089,Sierra,2020-04-21,0,0
1090,Sierra,2020-04-22,0,0
1091,Sierra,2020-04-23,0,0
1092,Sierra,2020-04-24,0,0
1093,Sierra,2020-04-25,0,0
1094,Sierra,2020-04-26,0,0
1095,Sierra,2020-04-27,0,0
1096,Sierra,2020-04-28,0,0
1097,Sierra,2020-04-29,0,0
1098,Sierra,2020-04-30,0,0
1099,Sierra,2020-05-01,0,0
1100,Sierra,2020-05-02,0,0
1101,Sierra,2020-05-03,0,0
1102,Sierra,2020-05-04,0,0
1103,Sierra,2020-05-05,0,0
1104,Sierra,2020-05-06,0,0
1105,Sierra,2020-05-07,0,0
1106,Sierra,2020-05-08,0,0
1107,Sierra,2020-05-09,0,0
1108,Sierra,2020-05-10,0,0
1109,Sierra,2020-05-11,0,0
1110,Sierra,2020-05-12,0,0
1111,Sierra,2020-05-13,0,0
1112,Sierra,2020-05-14,0,0
1113,Sierra,2020-05-15,0,0
1114,Sierra,2020-05-16,0,0
1115,Sierra,2020-05-17,0,0
1116,Sierra,2020-05-18,0,0
1117,Sierra,2020-05-19,0,0
1118,Sierra,2020-05-20,0,0
1119,Sierra,2020-05-21,0,0
1120,Sierra,2020-05-22,0,0
1121,Sierra,2020-05-23,1,0
1122,Sierra,2020-05-24,0,0
1123,Sierra,2020-05-25,0,0
1124,Sierra,2020-05-26,0,0
1125,Sierra,2020-05-27,0,0
1126,Sierra,2020-05-28,0,0
1127,Sierra,2020-05-29,0,0
1128,Sierra,2020-05-30,0,0
1129,Sierra,2020-05-31,0,0
1130,Sierra,2020-06-01,0,0
1131,Sierra,2020-06-02,0,0
1132,Sierra,2020-06-03,0,0
1133,Sierra,2020-06-04,0,0
1134,Sierra,2020-06-05,0,0
1135,Sierra,2020-06-06,0,0
1136,Sierra,2020-06-07,0,0
1137,Sierra,2020-06-08,0,0
1138,Sierra,2020-06-09,0,0
1139,Sierra,2020-06-10,0,0
1140,Sierra,2020-06-11,0,0
1141,Sierra,2020-06-12,0,0
1142,Sierra,2020-06-13,0,0
1143,Sierra,2020-06-14,0,0
1144,Sierra,2020-06-15,0,0
1145,Sierra,2020-06-16,0,0
1146,Sierra,2020-06-17,0,0
1147,Sierra,2020-06-18,0,0
1148,Sierra,2020-06-19,0,0
1149,Sierra,2020-06-20,0,0
1150,Sierra,2020-06-21,0,0
1151,Sierra,2020-06-22,0,0
1152,Sierra,2020-06-23,0,0
1153,Sierra,2020-06-24,0,0
1154,Sierra,2020-06-25,0,0
1155,Sierra,2020-06-26,0,0
1156,Sierra,2020-06-27,0,0
1157,Sierra,2020-06-28,0,0
1158,Sierra,2020-06-29,0,0
1159,Sierra,2020-06-30,0,0
1160,Sierra,2020-07-01,0,0
1161,Sierra,2020-07-02,0,0
1162,Sierra,2020-07-03,0,0
1163,Sierra,2020-07-04,0,0
1164,Sierra,2020-07-05,0,0
1165,Sierra,2020-07-06,0,0
1166,Sierra,2020-07-07,0,0
1167,Sierra,2020-07-08,0,0
1168,Sierra,2020-07-09,0,0
1169,Sierra,2020-07-10,0,0
1170,Sierra,2020-07-11,0,0
1171,Sierra,2020-07-12,0,0
1172,Sierra,2020-07-13,0,0
1173,Sierra,2020-07-14,0,0
1174,Sierra,2020-07-15,0,0
1175,Sierra,2020-07-16,0,0
1176,Sierra,2020-07-17,0,0
1177,Sierra,2020-07-18,0,0
1178,Sierra,2020-07-19,0,0
1179,Sierra,2020-07-20,0,0
1180,Sierra,2020-07-21,0,0
1181,Sierra,2020-07-22,0,0
1182,Sierra,2020-07-23,0,0
1183,Sierra,2020-07-24,0,0
1184,Sierra,2020-07-25,0,0
1185,Sierra,2020-07-26,0,0
1186,Sierra,2020-07-27,0,0
1187,Sierra,2020-07-28,0,0
1188,Sierra,2020-07-29,0,0
1189,Sierra,2020-07-30,0,0
1190,Sierra,2020-07-31,0,0
1191,Sierra,2020-08-01,0,0
1192,Sierra,2020-08-02,0,0
1193,Sierra,2020-08-03,0,0
1194,Sierra,2020-08-04,0,0
1195,Sierra,2020-08-05,2,0
1196,Sierra,2020-08-06,0,0
1197,Sierra,2020-08-07,0,0
1198,Sierra,2020-08-08,0,0
1199,Sierra,2020-08-09,0,0
1200,Sierra,2020-08-10,0,0
1201,Sierra,2020-08-11,1,0
1202,Sierra,2020-08-12,0,0
1203,Sierra,2020-08-13,1,0
1204,Sierra,2020-08-14,0,0
1205,Sierra,2020-08-15,1,0
1206,Sierra,2020-08-16,0,0
1207,Sierra,2020-08-17,0,0
1208,Sierra,2020-08-18,0,0
1209,Sierra,2020-08-19,0,0
1210,Sierra,2020-08-20,0,0
1211,Sierra,2020-08-21,0,0
1212,Sierra,2020-08-22,0,0
1213,Sierra,2020-08-23,0,0
1214,Sierra,2020-08-24,0,0
1215,Sierra,2020-08-25,0,0
1216,Sierra,2020-08-26,0,0
1217,Sierra,2020-08-27,0,0
1218,Sierra,2020-08-28,0,0
1219,Sierra,2020-08-29,0,0
1220,Sierra,2020-08-30,0,0
1221,Sierra,2020-08-31,0,0
1222,Sierra,2020-09-01,0,0
1223,Sierra,2020-09-02,0,0
1224,Sierra,2020-09-03,0,0
1225,Sierra,2020-09-04,0,0
1226,Sierra,2020-09-05,0,0
1227,Sierra,2020-09-06,0,0
1228,Sierra,2020-09-07,0,0
1229,Sierra,2020-09-08,0,0
1230,Sierra,2020-09-09,0,0
1231,Sierra,2020-09-10,0,0
1232,Sierra,2020-09-11,0,0
1233,Sierra,2020-09-12,0,0
1234,Sierra,2020-09-13,0,0
1235,Sierra,2020-09-14,0,0
1236,Sierra,2020-09-15,0,0
1237,Sierra,2020-09-16,0,0
1238,Sierra,2020-09-17,0,0
1239,Sierra,2020-09-18,0,0
1240,Sierra,2020-09-19,0,0
1241,Sierra,2020-09-20,0,0
1242,Sierra,2020-09-21,0,0
1243,Sierra,2020-09-22,0,0
1244,Sierra,2020-09-23,0,0
1245,Sierra,2020-09-24,0,0
1246,Sierra,2020-09-25,0,0
1247,Sierra,2020-09-26,0,0
1248,Sierra,2020-09-27,0,0
1249,Sierra,2020-09-28,0,0
1250,Sierra,2020-09-29,0,0
1251,Sierra,2020-09-30,0,0
1252,Sierra,2020-10-01,0,0
1253,Sierra,2020-10-02,0,0
1254,Sierra,2020-10-03,0,0
1255,Sierra,2020-10-04,0,0
1256,Sierra,2020-10-05,0,0
1257,Sierra,2020-10-06,0,0
1258,Sierra,2020-10-07,0,0
1259,Sierra,2020-10-08,0,0
1260,Sierra,2020-10-09,0,0
1261,Sierra,2020-10-10,0,0
1262,Sierra,2020-10-11,0,0
1263,Sierra,2020-10-12,0,0
1264,Sierra,2020-10-13,0,0
1265,Sierra,2020-10-14,0,0
1266,Sierra,2020-10-15,0,0
1267,Sierra,2020-10-16,0,0
1268,Sierra,2020-10-17,0,0
1269,Sierra,2020-10-18,0,0
1270,Sierra,2020-10-19,0,0
1271,Sierra,2020-10-20,0,0
1272,Sierra,2020-10-21,0,0
1273,Sierra,2020-10-22,0,0
1274,Sierra,2020-10-23,0,0
1275,Sierra,2020-10-24,0,0
1276,Sierra,2020-10-25,0,0
1277,Sierra,2020-10-26,0,0
1278,Sierra,2020-10-27,0,0
1279,Sierra,2020-10-28,0,0
1280,Sierra,2020-10-29,0,0
1281,Sierra,2020-10-30,0,0
1282,Sierra,2020-10-31,0,0
1283,Sierra,2020-11-01,0,0
1284,Sierra,2020-11-02,0,0
1285,Sierra,2020-11-03,0,0
1286,Sierra,2020-11-04,0,0
1287,Sierra,2020-11-05,0,0
1288,Sierra,2020-11-06,1,0
1289,Sierra,2020-11-07,0,0
1290,Sierra,2020-11-08,0,0
1291,Sierra,2020-11-09,3,0
1292,Sierra,2020-11-10,0,0
1293,Sierra,2020-11-11,1,0
1294,Sierra,2020-11-12,0,0
1295,Sierra,2020-11-13,0,0
1296,Sierra,2020-11-14,0,0
1297,Sierra,2020-11-15,0,0
1298,Sierra,2020-11-16,0,0
1299,Sierra,2020-11-17,0,0
1300,Sierra,2020-11-18,0,0
1301,Sierra,2020-11-19,0,0
1302,Sierra,2020-11-20,1,0
1303,Sierra,2020-11-21,1,0
1304,Sierra,2020-11-22,0,0
1305,Sierra,2020-11-23,2,0
1306,Sierra,2020-11-24,0,0
1307,Sierra,2020-11-25,0,0
1308,Sierra,2020-11-26,0,0
1309,Sierra,2020-11-27,1,0
1310,Sierra,2020-11-28,0,0
1311,Sierra,2020-11-29,0,0
1312,Sierra,2020-11-30,0,0
1313,Sierra,2020-12-01,1,0
1314,Sierra,2020-12-02,0,0
1315,Sierra,2020-12-03,0,0
1316,Sierra,2020-12-04,0,0
1317,Sierra,2020-12-05,0,0
1318,Sierra,2020-12-06,0,0
1319,Placer,2020-03-18,8,1
1320,Placer,2020-03-19,0,0
1321,Placer,2020-03-20,1,0
1322,Placer,2020-03-21,2,0
1323,Placer,2020-03-22,7,0
1324,Placer,2020-03-23,1,0
1325,Placer,2020-03-24,3,0
1326,Placer,2020-03-25,8,0
1327,Placer,2020-03-26,4,0
1328,Placer,2020-03-27,-1,0
1329,Placer,2020-03-28,2,0
1330,Placer,2020-03-29,0,1
1331,Placer,2020-03-30,9,0
1332,Placer,2020-03-31,5,0
1333,Placer,2020-04-01,3,0
1334,Placer,2020-04-02,20,0
1335,Placer,2020-04-03,4,0
1336,Placer,2020-04-04,11,0
1337,Placer,2020-04-05,-1,1
1338,Placer,2020-04-06,4,0
1339,Placer,2020-04-07,4,0
1340,Placer,2020-04-08,8,1
1341,Placer,2020-04-09,5,0
1342,Placer,2020-04-10,5,3
1343,Placer,2020-04-11,1,0
1344,Placer,2020-04-12,1,0
1345,Placer,2020-04-13,2,0
1346,Placer,2020-04-14,1,0
1347,Placer,2020-04-15,6,0
1348,Placer,2020-04-16,6,1
1349,Placer,2020-04-17,1,0
1350,Placer,2020-04-18,0,0
1351,Placer,2020-04-19,1,0
1352,Placer,2020-04-20,1,0
1353,Placer,2020-04-21,1,0
1354,Placer,2020-04-22,0,0
1355,Placer,2020-04-23,3,0
1356,Placer,2020-04-24,1,0
1357,Placer,2020-04-25,0,0
1358,Placer,2020-04-26,4,0
1359,Placer,2020-04-27,1,0
1360,Placer,2020-04-28,1,0
1361,Placer,2020-04-29,2,0
1362,Placer,2020-04-30,3,0
1363,Placer,2020-05-01,1,0
1364,Placer,2020-05-02,1,0
1365,Placer,2020-05-03,11,0
1366,Placer,2020-05-04,1,0
1367,Placer,2020-05-05,0,0
1368,Placer,2020-05-06,2,0
1369,Placer,2020-05-07,1,0
1370,Placer,2020-05-08,1,0
1371,Placer,2020-05-09,2,0
1372,Placer,2020-05-10,0,0
1373,Placer,2020-05-11,2,0
1374,Placer,2020-05-12,0,0
1375,Placer,2020-05-13,0,1
1376,Placer,2020-05-14,2,0
1377,Placer,2020-05-15,2,0
1378,Placer,2020-05-16,0,0
1379,Placer,2020-05-17,1,0
1380,Placer,2020-05-18,1,0
1381,Placer,2020-05-19,1,0
1382,Placer,2020-05-20,-1,0
1383,Placer,2020-05-21,0,0
1384,Placer,2020-05-22,5,0
1385,Placer,2020-05-23,3,0
1386,Placer,2020-05-24,0,0
1387,Placer,2020-05-25,2,0
1388,Placer,2020-05-26,2,0
1389,Placer,2020-05-27,8,0
1390,Placer,2020-05-28,0,0
1391,Placer,2020-05-29,3,0
1392,Placer,2020-05-30,0,0
1393,Placer,2020-05-31,16,0
1394,Placer,2020-06-01,3,0
1395,Placer,2020-06-02,8,0
1396,Placer,2020-06-03,17,0
1397,Placer,2020-06-04,13,0
1398,Placer,2020-06-05,9,0
1399,Placer,2020-06-06,5,0
1400,Placer,2020-06-07,3,0
1401,Placer,2020-06-08,17,0
1402,Placer,2020-06-09,11,0
1403,Placer,2020-06-10,8,0
1404,Placer,2020-06-11,12,0
1405,Placer,2020-06-12,12,0
1406,Placer,2020-06-13,13,0
1407,Placer,2020-06-14,23,0
1408,Placer,2020-06-15,17,0
1409,Placer,2020-06-16,6,0
1410,Placer,2020-06-17,35,0
1411,Placer,2020-06-18,30,0
1412,Placer,2020-06-19,7,0
1413,Placer,2020-06-20,19,0
